,TOKEN,NE-COARSE-LIT,sent_id
1602,",",O,5
1603,now,O,5
1604,in,O,5
1605,groups,O,5
1606,of,O,5
1607,two,O,5
1608,or,O,5
1609,three,O,5
1610,",",O,5
1611,men,O,5
1612,who,O,5
1613,by,O,5
1614,their,O,5
1615,beards,O,5
1616,",",O,5
1617,their,O,5
1618,bearing,O,5
1619,",",O,5
1620,that,O,5
1621,special,O,5
1622,something,O,5
1623,which,O,5
1624,is,O,5
1625,at,O,5
1626,once,O,5
1627,recognisable,O,5
1628,to,O,5
1629,the,O,5
1630,initiated,O,5
1631,but,O,5
1632,which,O,5
1633,defies,O,5
1634,description,O,5
1635,",",O,5
1636,proclaimed,O,5
1637,themselves,O,5
1638,artists,O,5
1639,.,O,5
1640,Then,O,5
1641,cabs,O,5
1642,and,O,5
1643,carriages,O,5
1644,came,O,5
1645,rolling,O,5
1646,up,O,5
1647,the,O,5
1648,road,O,5
1649,",",O,5
1650,containing,O,5
1651,some,O,5
1652,of,O,5
1653,those,O,5
1654,faces,O,5
1655,the,O,5
1656,world,O,5
1657,is,O,5
1658,familiar,O,5
1659,with,O,5
1660,through,O,5
1661,the,O,5
1662,medium,O,5
1663,of,O,5
1664,the,O,5
1665,camera,O,5
1666,and,O,5
1667,the,O,5
1668,carte,O,5
1669,de,O,5
1670,visile,O,5
1671,shops,O,5
1672,-,O,5
1673,—,O,5
1674,literary,O,5
1675,men,O,5
1676,",",O,5
1677,artists,O,5
1678,",",O,5
1679,sculptors,O,5
1680,",",O,5
1681,actors,O,5
1682,",",O,5
1683,journalists,O,5
1684,.,O,5
1685,These,O,5
1686,were,O,5
1687,all,O,5
1688,dressed,O,5
1689,in,O,5
1690,black,O,5
1691,",",O,5
1692,and,O,5
1693,were,O,5
1694,all,O,5
1695,bound,O,5
1696,for,O,5
1697,the,O,5
1698,same,O,5
1699,destination—the,O,5
1700,great,O,5
1701,necropolis,O,5
1702,where,O,5
1703,repose,O,5
1704,the,O,5
1705,remains,O,5
1706,of,O,5
1707,many,O,5
1708,London,B-LOC,5
1709,celebrities,O,5
1710,",",O,5
1711,whither,O,5
1712,not,O,5
1713,a,O,5
1714,year,O,5
1715,ago,O,5
1716,nearly,O,5
1717,the,O,5
1718,same,O,5
1719,crowd,O,5
1720,was,O,5
1721,hastening,O,5
1722,to,O,5
1723,witness,O,5
1724,the,O,5
1725,sepulture,O,5
1726,of,O,5
1727,Thackeray,O,5
1728,.,O,5
1729,To,O,5
1730,this,O,5
1731,last,O,5
1732,event,O,5
1733,a,O,5
1734,reference,O,5
1735,was,O,5
1736,naturally,O,5
1737,enough,O,5
1738,in,O,5
1739,every,O,5
1740,mouth,O,5
1741,",",O,5
1742,for,O,5
1743,the,O,5
1744,dead,O,5
1745,had,O,5
1746,not,O,5
1747,only,O,5
1748,been,O,5
1749,Thackerays,O,5
1750,eaily,O,5
1751,schoolfellow,O,5
1752,",",O,5
1753,but,O,5
1754,his,O,5
1755,intimate,O,5
1756,and,O,5
1757,familiar,O,5
1758,friend,O,5
1759,;,O,5
1760,men,O,5
1761,whispered,O,5
1762,to,O,5
1763,each,O,5
1764,other,O,5
1765,that,O,5
1766,one,O,5
1767,great,O,5
1768,reason,O,5
1769,of,O,5
1770,Leechs,O,5
1771,moving,O,5
1772,to,O,5
1773,Kensington,O,5
1774,was,O,5
1775,to,O,5
1776,be,O,5
1777,near,O,5
1778,Thackeray,O,5
1779,",",O,5
1780,and,O,5
1781,loving,O,5
1782,each,O,5
1783,other,O,5
1784,in,O,5
1785,their,O,5
1786,lives,O,5
1787,",",O,5
1788,it,O,5
1789,might,O,5
1790,almost,O,5
1791,be,O,5
1792,said,O,5
1793,that,O,5
1794,in,O,5
1795,their,O,5
1796,death,O,5
1797,they,O,5
1798,were,O,5
1799,not,O,5
1800,divided,O,5
1801,",",O,5
1802,as,O,5
1803,but,O,5
1804,one,O,5
1805,intervening,O,5
1806,grave,O,5
1807,prevents,O,5
1808,their,O,5
1809,dust,O,5
1810,from,O,5
1811,commingling,O,5
1812,.,O,5
1833,TAUNTON,B-LOC,6
1834,.,O,6
1835,Thk,O,6
1836,Holidays,O,6
1837,.,O,6
1838,—,O,6
1839,The,O,6
1840,tradesmen,O,6
1841,of,O,6
1842,this,O,6
1843,town,O,6
1844,have,O,6
1845,agreed,O,6
1846,to,O,6
1847,entirely,O,6
1848,suspend,O,6
1849,business,O,6
1850,on,O,6
1851,Monday,O,6
1852,and,O,6
1853,Tuesday,O,6
1854,next,O,6
1855,.,O,6
1856,The,O,6
1857,Bbitish,O,6
1858,Schools,O,6
1859,.,O,6
1860,—,O,6
1861,The,O,6
1862,Committee,O,6
1863,of,O,6
1864,Council,O,6
1865,on,O,6
1866,Education,O,6
1867,have,O,6
1868,presented,O,6
1869,a,O,6
1870,favourable,O,6
1871,report,O,6
1872,with,O,6
1873,regard,O,6
1874,to,O,6
1875,these,O,6
1876,schools,O,6
1877,.,O,6
1878,Christmas,O,6
1879,Show,O,6
1880,Mabbket,O,6
1881,.,O,6
1882,—,O,6
1883,Our,O,6
1884,market,O,6
1885,on,O,6
1886,Saturday,O,6
1887,last,O,6
1888,presented,O,6
1889,a,O,6
1890,perfect,O,6
1891,picture,O,6
1892,",",O,6
1893,and,O,6
1894,was,O,6
1895,crowded,O,6
1896,with,O,6
1897,those,O,6
1898,articles,O,6
1899,required,O,6
1900,for,O,6
1901,the,O,6
1902,sustenance,O,6
1903,of,O,6
1904,man,O,6
1905,at,O,6
1906,the,O,6
1907,approaching,O,6
1908,festive,O,6
1909,season,O,6
1910,.,O,6
1911,High,O,6
1912,prices,O,6
1913,were,O,6
1914,demanded,O,6
1915,",",O,6
1916,and,O,6
1917,of,O,6
1918,course,O,6
1919,paid,O,6
1920,.,O,6
1921,Concebts,O,6
1922,.,O,6
1923,—,O,6
1924,Two,O,6
1925,concerts,O,6
1926,were,O,6
1927,given,O,6
1928,on,O,6
1929,Tuesday,O,6
1930,in,O,6
1931,aid,O,6
1932,of,O,6
1933,the,O,6
1934,funds,O,6
1935,for,O,6
1936,the,O,6
1937,erection,O,6
1938,of,O,6
1939,a,O,6
1940,new,O,6
1941,organ,O,6
1942,in,O,6
1943,the,O,6
1944,church,O,6
1945,of,O,6
1946,the,O,6
1947,neighbouring,O,6
1948,parish,O,6
1949,of,O,6
1950,Bradford,B-LOC,6
1951,.,O,6
1952,Mr,O,6
1953,.,O,6
1954,Webber,O,6
1955,",",O,6
1956,the,O,6
1957,Misses,O,6
1958,Oram,O,6
1959,",",O,6
1960,and,O,6
1961,Miss,O,6
1962,Vinnicombe,O,6
1963,",",O,6
1964,professionals,O,6
1965,",",O,6
1966,from,O,6
1967,Taunton,B-LOC,6
1968,",",O,6
1969,assisted,O,6
1970,",",O,6
1971,and,O,6
1972,the,O,6
1973,result,O,6
1974,was,O,6
1975,tbe,O,6
1976,addition,O,6
1977,of,O,6
1978,£40,O,6
1979,to,O,6
1980,tbe,O,6
1981,funds,O,6
1982,.,O,6
1983,Sebious,O,6
1984,Accident,O,6
1985,.,O,6
1986,—,O,6
1987,A,O,6
1988,serious,O,6
1989,accident,O,6
1990,befel,O,6
1991,Mr,O,6
1992,.,O,6
1993,Pyne,O,6
1994,",",O,6
1995,baker,O,6
1996,",",O,6
1997,High-street,B-STREET,6
1998,",",O,6
1999,on,O,6
2000,Friday,O,6
2001,evening,O,6
2002,.,O,6
2003,The,O,6
2004,pony,O,6
2005,he,O,6
2006,was,O,6
2007,driving,O,6
2008,ran,O,6
2009,away,O,6
2010,and,O,6
2011,upset,O,6
2012,the,O,6
2013,cart,O,6
2014,",",O,6
2015,throwing,O,6
2016,him,O,6
2017,and,O,6
2018,his,O,6
2019,youthful,O,6
2020,son,O,6
2021,to,O,6
2022,the,O,6
2023,ground,O,6
2024,.,O,6
2025,Mr,O,6
2026,.,O,6
2027,Pyne,O,6
2028,was,O,6
2029,seriously,O,6
2030,iujured,O,6
2031,",",O,6
2032,and,O,6
2033,also,O,6
2034,sustained,O,6
2035,a,O,6
2036,com,O,6
2037,.,O,6
2038,pound,O,6
2039,fracture,O,6
2040,of,O,6
2041,one,O,6
2042,of,O,6
2043,his,O,6
2044,legs,O,6
2045,.,O,6
2046,His,O,6
2047,son,O,6
2048,fortunately,O,6
2049,escaped,O,6
2050,with,O,6
2051,a,O,6
2052,few,O,6
2053,slight,O,6
2054,contusions,O,6
2055,.,O,6
2056,Concert,O,6
2057,in,O,6
2058,Aid,O,6
2059,ob,O,6
2060,the,O,6
2061,Hospital,O,6
2062,.,O,6
2063,—,O,6
2064,Mr,O,6
2065,.,O,6
2066,Gunn,O,6
2067,",",O,6
2068,the,O,6
2069,talented,O,6
2070,master,O,6
2071,of,O,6
2072,our,O,6
2073,School,B-BUILDING,6
2074,of,I-BUILDING,6
2075,Art,I-BUILDING,6
2076,",",O,6
2077,is,O,6
2078,endeavouring,O,6
2079,to,O,6
2080,get,O,6
2081,up,O,6
2082,a,O,6
2083,concert,O,6
2084,on,O,6
2085,a,O,6
2086,grand,O,6
2087,scale,O,6
2088,in,O,6
2089,aid,O,6
2090,of,O,6
2091,the,O,6
2092,funds,O,6
2093,of,O,6
2094,the,O,6
2095,Taunton,O,6
2096,and,O,6
2097,Somerset,O,6
2098,Hospital,O,6
2099,",",O,6
2100,which,O,6
2101,are,O,6
2102,at,O,6
2103,present,O,6
2104,at,O,6
2105,a,O,6
2106,somewhat,O,6
2107,low,O,6
2108,ebb,O,6
2109,.,O,6
2110,We,O,6
2111,need,O,6
2112,scarcely,O,6
2113,say,O,6
2114,that,O,6
2115,we,O,6
2116,wish,O,6
2117,him,O,6
2118,every,O,6
2119,success,O,6
2120,",",O,6
2121,more,O,6
2122,especially,O,6
2123,when,O,6
2124,we,O,6
2125,consider,O,6
2126,the,O,6
2127,object,O,6
2128,is,O,6
2129,that,O,6
2130,of,O,6
2131,the,O,6
2132,relief,O,6
2133,of,O,6
2134,the,O,6
2135,sufferings,O,6
2136,of,O,6
2137,the,O,6
2138,poor,O,6
2139,and,O,6
2140,distressed,O,6
2141,.,O,6
2142,The,O,6
2143,Amebican,O,6
2144,Wab,O,6
2145,and,O,6
2146,its,O,6
2147,Cause,O,6
2148,.,O,6
2149,—,O,6
2150,Mr,O,6
2151,.,O,6
2152,Harring,O,6
2153,.,O,6
2154,ton,O,6
2155,",",O,6
2156,a,O,6
2157,native,O,6
2158,of,O,6
2159,South,B-LOC,6
2160,Carolina,I-LOC,6
2161,",",O,6
2162,delivered,O,6
2163,a,O,6
2164,highly,O,6
2165,interesting,O,6
2166,lecture,O,6
2167,on,O,6
2168,Thursday,O,6
2169,evening,O,6
2170,",",O,6
2171,at,O,6
2172,tbe,O,6
2173,Assembly,B-BUILDING,6
2174,Rooms,I-BUILDING,6
2175,",",O,6
2176,on,O,6
2177,"""",O,6
2178,The,O,6
2179,American,O,6
2180,War,O,6
2181,and,O,6
2182,its,O,6
2183,Cause,O,6
2184,.,O,6
2185,"""",O,6
2186,Mr,O,6
2187,.,O,6
2188,Harrington,O,6
2189,is,O,6
2190,a,O,6
2191,genuine,O,6
2192,Southerner,O,6
2193,",",O,6
2194,and,O,6
2195,of,O,6
2196,course,O,6
2197,his,O,6
2198,sympathies,O,6
2199,are,O,6
2200,with,O,6
2201,the,O,6
2202,Southerners,O,6
2203,.,O,6
2204,He,O,6
2205,threw,O,6
2206,the,O,6
2207,whole,O,6
2208,blame,O,6
2209,of,O,6
2210,the,O,6
2211,war,O,6
2212,upon,O,6
2213,the,O,6
2214,Northerners,O,6
2215,",",O,6
2216,whom,O,6
2217,he,O,6
2218,protested,O,6
2219,would,O,6
2220,never,O,6
2221,subjugate,O,6
2222,the,O,6
2223,Southerners,O,6
2224,",",O,6
2225,who,O,6
2226,were,O,6
2227,fighting,O,6
2228,for,O,6
2229,what,O,6
2230,was,O,6
2231,dear,O,6
2232,to,O,6
2233,them—their,O,6
2234,liberty,O,6
2235,and,O,6
2236,independence,O,6
2237,.,O,6
2238,The,O,6
2239,vicar,O,6
2240,of,O,6
2241,St,B-BUILDING,6
2242,.,I-BUILDING,6
2243,Marys,B-BUILDING,6
2244,",",O,6
2245,the,O,6
2246,Rev,O,6
2247,.,O,6
2248,W,O,6
2249,.,O,6
2250,R,O,6
2251,.,O,6
2252,Clark,O,6
2253,",",O,6
2254,presided,O,6
2255,on,O,6
2256,the,O,6
2257,occasion,O,6
2258,.,O,6
2279,WILTSHIRE,B-LOC,7
2280,.,O,7
2281,SALISBURY,B-LOC,7
2282,.,O,7
2283,Salisbury,B-LOC,7
2284,Training,O,7
2285,School,O,7
2286,.,O,7
2287,—,O,7
2288,The,O,7
2289,students,O,7
2290,at,O,7
2291,this,O,7
2292,institution,O,7
2293,have,O,7
2294,presented,O,7
2295,a,O,7
2296,magnificent,O,7
2297,private,O,7
2298,communion,O,7
2299,service,O,7
2300,to,O,7
2301,their,O,7
2302,late,O,7
2303,Chaplain,O,7
2304,and,O,7
2305,Preceptor,O,7
2306,",",O,7
2307,the,O,7
2308,Rev,O,7
2309,.,O,7
2310,E,O,7
2311,.,O,7
2312,C,O,7
2313,.,O,7
2314,Collard,O,7
2315,",",O,7
2316,as,O,7
2317,a,O,7
2318,token,O,7
2319,of,O,7
2320,their,O,7
2321,personal,O,7
2322,regard,O,7
2323,",",O,7
2324,and,O,7
2325,their,O,7
2326,high,O,7
2327,appreciation,O,7
2328,of,O,7
2329,his,O,7
2330,devoted,O,7
2331,services,O,7
2332,durinjr,O,7
2333,a,O,7
2334,period,O,7
2335,of,O,7
2336,many,O,7
2337,years,O,7
2338,.,O,7
2339,Southern,O,7
2340,Counties,O,7
2341,Agricultural,O,7
2342,Association,O,7
2343,.,O,7
2344,—,O,7
2345,At,O,7
2346,a,O,7
2347,meeting,O,7
2348,of,O,7
2349,the,O,7
2350,committee,O,7
2351,of,O,7
2352,this,O,7
2353,association,O,7
2354,",",O,7
2355,held,O,7
2356,on,O,7
2357,Monday,O,7
2358,week,O,7
2359,",",O,7
2360,at,O,7
2361,Basingstoke,B-LOC,7
2362,",",O,7
2363,Lord,O,7
2364,Eversley,O,7
2365,in,O,7
2366,the,O,7
2367,chair,O,7
2368,",",O,7
2369,the,O,7
2370,county,O,7
2371,of,O,7
2372,Wilts,B-LOC,7
2373,was,O,7
2374,removed,O,7
2375,from,O,7
2376,the,O,7
2377,scheme,O,7
2378,",",O,7
2379,in,O,7
2380,consequence,O,7
2381,of,O,7
2382,its,O,7
2383,being,O,7
2384,included,O,7
2385,in,O,7
2386,the,O,7
2387,district,O,7
2388,of,O,7
2389,the,O,7
2390,Bath,O,7
2391,and,O,7
2392,West,O,7
2393,of,O,7
2394,England,O,7
2395,Society,O,7
2396,.,O,7
2397,Diocesan,O,7
2398,.,O,7
2399,—,O,7
2400,On,O,7
2401,the,O,7
2402,15th,O,7
2403,inst,O,7
2404,.,O,7
2405,the,O,7
2406,Right,O,7
2407,Rev,O,7
2408,.,O,7
2409,the,O,7
2410,Lord,O,7
2411,Bishop,O,7
2412,of,O,7
2413,Salisbury,O,7
2414,instituted,O,7
2415,the,O,7
2416,Rev,O,7
2417,.,O,7
2418,Charles,O,7
2419,Percival,O,7
2420,Phinn,O,7
2421,",",O,7
2422,clerk,O,7
2423,",",O,7
2424,8,O,7
2425,.,O,7
2426,A,O,7
2427,.,O,7
2428,",",O,7
2429,to,O,7
2430,the,O,7
2431,rectory,O,7
2432,of,O,7
2433,Churchel,B-LOC,7
2434,Parva,I-LOC,7
2435,",",O,7
2436,alias,O,7
2437,More,O,7
2438,Critchell,O,7
2439,with,O,7
2440,Long,B-LOC,7
2441,Crechel,I-LOC,7
2442,alias,O,7
2443,Critchill,O,7
2444,",",O,7
2445,Dorset,B-LOC,7
2446,",",O,7
2447,void,O,7
2448,by,O,7
2449,the,O,7
2450,death,O,7
2451,of,O,7
2452,William,O,7
2453,Moss,O,7
2454,King,O,7
2455,",",O,7
2456,clerk,O,7
2457,",",O,7
2458,on,O,7
2459,the,O,7
2460,presentation,O,7
2461,of,O,7
2462,Henry,O,7
2463,Charles,O,7
2464,Sturt,O,7
2465,",",O,7
2466,of,O,7
2467,Critchell,B-BUILDING,7
2468,House,I-BUILDING,7
2469,",",O,7
2470,Dorset,B-LOC,7
2471,",",O,7
2472,Esq,O,7
2473,.,O,7
2474,;,O,7
2475,also,O,7
2476,the,O,7
2477,Rev,O,7
2478,.,O,7
2479,John,O,7
2480,Wade,O,7
2481,Shelton,O,7
2482,",",O,7
2483,clerk,O,7
2484,",",O,7
2485,8,O,7
2486,.,O,7
2487,A,O,7
2488,.,O,7
2489,",",O,7
2490,to,O,7
2491,the,O,7
2492,perpetual,O,7
2493,curacy,O,7
2494,of,O,7
2495,Stourton,B-LOC,7
2496,Caundle,I-LOC,7
2497,",",O,7
2498,Dorset,B-LOC,7
2499,",",O,7
2500,void,O,7
2501,by,O,7
2502,the,O,7
2503,death,O,7
2504,of,O,7
2505,John,O,7
2506,Gilderdale,O,7
2507,",",O,7
2508,clerk,O,7
2509,",",O,7
2510,on,O,7
2511,the,O,7
2512,nomination,O,7
2513,of,O,7
2514,Sir,O,7
2515,Henry,O,7
2516,Ainslie,O,7
2517,Hoare,O,7
2518,",",O,7
2519,of,O,7
2520,Stourhead,B-LOC,7
2521,",",O,7
2522,Wilts,B-LOC,7
2523,",",O,7
2524,Bart,O,7
2525,.,O,7
2526,—,O,7
2527,On,O,7
2528,the,O,7
2529,same,O,7
2530,day,O,7
2531,his,O,7
2532,lordship,O,7
2533,licensed,O,7
2534,the,O,7
2535,following,O,7
2536,gentlemen,O,7
2537,The,O,7
2538,Rev,O,7
2539,.,O,7
2540,William,O,7
2541,Darby,O,7
2542,",",O,7
2543,clerk,O,7
2544,",",O,7
2545,to,O,7
2546,the,O,7
2547,curacy,O,7
2548,of,O,7
2549,Ashmore,B-LOC,7
2550,",",O,7
2551,Dorset,B-LOC,7
2552,;,O,7
2553,the,O,7
2554,Rev,O,7
2555,.,O,7
2556,Charles,O,7
2557,Shilson,O,7
2558,",",O,7
2559,clerk,O,7
2560,",",O,7
2561,M.A,O,7
2562,.,O,7
2563,",",O,7
2564,to,O,7
2565,the,O,7
2566,curacy,O,7
2567,of,O,7
2568,Bishopstone,B-LOC,7
2569,",",O,7
2570,Wilts,B-LOC,7
2571,",",O,7
2572,and,O,7
2573,the,O,7
2574,Rev,O,7
2575,.,O,7
2576,William,O,7
2577,Westall,O,7
2578,",",O,7
2579,clerk,O,7
2580,",",O,7
2581,M.A,O,7
2582,.,O,7
2583,",",O,7
2584,to,O,7
2585,the,O,7
2586,curacy,O,7
2587,of,O,7
2588,Tisbury,B-LOC,7
2589,",",O,7
2590,Wilts,B-LOC,7
2591,.,O,7
2612,HAMPSHIRE,B-LOC,8
2613,.,O,8
2614,On,O,8
2615,Thursday,O,8
2616,",",O,8
2617,a,O,8
2618,numerous,O,8
2619,and,O,8
2620,respectable,O,8
2621,meeting,O,8
2622,of,O,8
2623,the,O,8
2624,inhabitants,O,8
2625,of,O,8
2626,Winchester,B-LOC,8
2627,and,O,8
2628,its,O,8
2629,suburbs,O,8
2630,",",O,8
2631,friends,O,8
2632,of,O,8
2633,Reform,O,8
2634,in,O,8
2635,Parliament,O,8
2636,",",O,8
2637,was,O,8
2638,held,O,8
2639,at,O,8
2640,the,O,8
2641,Guildhall,B-BUILDING,8
2642,",",O,8
2643,to,O,8
2644,take,O,8
2645,into,O,8
2646,consideration,O,8
2647,the,O,8
2648,propriety,O,8
2649,of,O,8
2650,petitioning,O,8
2651,Parliament,O,8
2652,on,O,8
2653,that,O,8
2654,interesting,O,8
2655,subject,O,8
2656,.,O,8
2657,Mr,O,8
2658,.,O,8
2659,William,O,8
2660,Barnes,O,8
2661,",",O,8
2662,the,O,8
2663,Mayor,O,8
2664,",",O,8
2665,was,O,8
2666,called,O,8
2667,to,O,8
2668,the,O,8
2669,chair,O,8
2670,.,O,8
2671,The,O,8
2672,petitions,O,8
2673,have,O,8
2674,received,O,8
2675,about,O,8
2676,one,O,8
2677,thousand,O,8
2678,signatures,O,8
2679,",",O,8
2680,including,O,8
2681,those,O,8
2682,of,O,8
2683,several,O,8
2684,clergymen,O,8
2685,of,O,8
2686,the,O,8
2687,Close,O,8
2688,",",O,8
2689,and,O,8
2690,the,O,8
2691,Mayor,O,8
2692,and,O,8
2693,Aidermen,O,8
2694,and,O,8
2695,several,O,8
2696,of,O,8
2697,the,O,8
2698,members,O,8
2699,of,O,8
2700,the,O,8
2701,Corporation,O,8
2702,.,O,8
2703,A,O,8
2704,motion,O,8
2705,for,O,8
2706,lighting,O,8
2707,the,O,8
2708,town,O,8
2709,of,O,8
2710,Gosport,B-LOC,8
2711,was,O,8
2712,",",O,8
2713,we,O,8
2714,understand,O,8
2715,",",O,8
2716,submitted,O,8
2717,by,O,8
2718,Mr,O,8
2719,.,O,8
2720,Thomas,O,8
2721,Hoskins,O,8
2722,",",O,8
2723,at,O,8
2724,a,O,8
2725,meeting,O,8
2726,of,O,8
2727,the,O,8
2728,Commissioners,O,8
2729,",",O,8
2730,on,O,8
2731,Tuesday,O,8
2732,last,O,8
2733,",",O,8
2734,and,O,8
2735,unanimously,O,8
2736,adopted,O,8
2737,.,O,8
2738,John,O,8
2739,Mayo,O,8
2740,",",O,8
2741,Esq,O,8
2742,.,O,8
2743,",",O,8
2744,late,O,8
2745,of,O,8
2746,Walcot,O,8
2747,",",O,8
2748,Bath,B-LOC,8
2749,",",O,8
2750,bequeathed,O,8
2751,",",O,8
2752,at,O,8
2753,his,O,8
2754,death,O,8
2755,",",O,8
2756,£,O,8
2757,bo,O,8
2758,to,O,8
2759,the,O,8
2760,Hants,B-BUILDING,8
2761,County,I-BUILDING,8
2762,Hospital,I-BUILDING,8
2763,",",O,8
2764,which,O,8
2765,sum,O,8
2766,has,O,8
2767,been,O,8
2768,paid,O,8
2769,to,O,8
2770,the,O,8
2771,Treasurer,O,8
2772,.,O,8
2773,Conflagration,O,8
2774,on,O,8
2775,the,O,8
2776,Premises,O,8
2777,of,O,8
2778,Col,O,8
2779,.,O,8
2780,Hawker,O,8
2781,.,O,8
2782,—,O,8
2783,On,O,8
2784,Monday,O,8
2785,morning,O,8
2786,last,O,8
2787,",",O,8
2788,about,O,8
2789,half-past,O,8
2790,three,O,8
2791,oclock,O,8
2792,",",O,8
2793,an,O,8
2794,alarming,O,8
2795,fire,O,8
2796,broke,O,8
2797,out,O,8
2798,in,O,8
2799,the,O,8
2800,rick-yard,O,8
2801,occupied,O,8
2802,by,O,8
2803,Richard,O,8
2804,Leech,O,8
2805,",",O,8
2806,Esq,O,8
2807,.,O,8
2808,of,O,8
2809,Longparish,B-LOC,8
2810,.,O,8
2811,The,O,8
2812,Whitechurch,B-LOC,8
2813,and,O,8
2814,Andover,B-LOC,8
2815,engines,O,8
2816,",",O,8
2817,under,O,8
2818,Messrs,O,8
2819,.,O,8
2820,Hayter,O,8
2821,and,O,8
2822,Reding,O,8
2823,",",O,8
2824,arrived,O,8
2825,with,O,8
2826,a,O,8
2827,rapidity,O,8
2828,that,O,8
2829,did,O,8
2830,infinite,O,8
2831,credit,O,8
2832,to,O,8
2833,all,O,8
2834,concerned,O,8
2835,.,O,8
2836,But,O,8
2837,the,O,8
2838,barn,O,8
2839,",",O,8
2840,together,O,8
2841,with,O,8
2842,an,O,8
2843,immensely,O,8
2844,large,O,8
2845,oat-rick,O,8
2846,and,O,8
2847,a,O,8
2848,rick,O,8
2849,of,O,8
2850,vetches,O,8
2851,",",O,8
2852,then,O,8
2853,presented,O,8
2854,one,O,8
2855,immense,O,8
2856,blaze,O,8
2857,",",O,8
2858,so,O,8
2859,that,O,8
2860,the,O,8
2861,neighbouring,O,8
2862,pumps,O,8
2863,were,O,8
2864,all,O,8
2865,exhausted,O,8
2866,before,O,8
2867,the,O,8
2868,fire,O,8
2869,could,O,8
2870,be,O,8
2871,got,O,8
2872,under,O,8
2873,",",O,8
2874,and,O,8
2875,they,O,8
2876,were,O,8
2877,compelled,O,8
2878,to,O,8
2879,feed,O,8
2880,the,O,8
2881,engines,O,8
2882,from,O,8
2883,the,O,8
2884,river,O,8
2885,",",O,8
2886,distant,O,8
2887,about,O,8
2888,200,O,8
2889,yards,O,8
2890,",",O,8
2891,by,O,8
2892,means,O,8
2893,of,O,8
2894,backets,O,8
2895,.,O,8
2896,By,O,8
2897,great,O,8
2898,exertions,O,8
2899,",",O,8
2900,four,O,8
2901,other,O,8
2902,ricks,O,8
2903,",",O,8
2904,situated,O,8
2905,within,O,8
2906,a,O,8
2907,few,O,8
2908,yards,O,8
2909,of,O,8
2910,the,O,8
2911,property,O,8
2912,consumed,O,8
2913,",",O,8
2914,were,O,8
2915,saved,O,8
2916,",",O,8
2917,as,O,8
2918,well,O,8
2919,as,O,8
2920,the,O,8
2921,coach-house,O,8
2922,and,O,8
2923,stables,O,8
2924,",",O,8
2925,which,O,8
2926,last,O,8
2927,were,O,8
2928,twice,O,8
2929,partially,O,8
2930,on,O,8
2931,fire,O,8
2932,.,O,8
2933,The,O,8
2934,property,O,8
2935,destroyed,O,8
2936,",",O,8
2937,which,O,8
2938,is,O,8
2939,worth,O,8
2940,about,O,8
2941,£,O,8
2942,COO,O,8
2943,",",O,8
2944,consists,O,8
2945,of,O,8
2946,a,O,8
2947,large,O,8
2948,barn,O,8
2949,",",O,8
2950,with,O,8
2951,above,O,8
2952,50,O,8
2953,quarters,O,8
2954,of,O,8
2955,barley,O,8
2956,",",O,8
2957,a,O,8
2958,cart-house,O,8
2959,",",O,8
2960,a,O,8
2961,boat,O,8
2962,",",O,8
2963,and,O,8
2964,various,O,8
2965,implements,O,8
2966,of,O,8
2967,husbandry,O,8
2968,.,O,8
2969,The,O,8
2970,flames,O,8
2971,were,O,8
2972,not,O,8
2973,completely,O,8
2974,subduea,O,8
2975,till,O,8
2976,four,O,8
2977,o,O,8
2978,’,O,8
2979,clock,O,8
2980,in,O,8
2981,the,O,8
2982,afternoon,O,8
2983,.,O,8
2984,The,O,8
2985,lire,O,8
2986,was,O,8
2987,evidently,O,8
2988,the,O,8
2989,act,O,8
2990,of,O,8
2991,some,O,8
2992,incendiary,O,8
2993,",",O,8
2994,Mr,O,8
2995,.,O,8
2996,Leech,O,8
2997,having,O,8
2998,received,O,8
2999,a,O,8
3000,threatening,O,8
3001,letter,O,8
3002,",",O,8
3003,a,O,8
3004,few,O,8
3005,nights,O,8
3006,previously,O,8
3007,.,O,8
3008,This,O,8
3009,awful,O,8
3010,event,O,8
3011,has,O,8
3012,excited,O,8
3013,the,O,8
3014,surprise,O,8
3015,of,O,8
3016,the,O,8
3017,whole,O,8
3018,neighbourhood,O,8
3019,",",O,8
3020,as,O,8
3021,Mr,O,8
3022,.,O,8
3023,L,O,8
3024,.,O,8
3025,is,O,8
3026,universally,O,8
3027,regarded,O,8
3028,as,O,8
3029,one,O,8
3030,of,O,8
3031,the,O,8
3032,best,O,8
3033,friends,O,8
3034,to,O,8
3035,the,O,8
3036,poor,O,8
3037,in,O,8
3038,the,O,8
3039,parish,O,8
3040,",",O,8
3041,and,O,8
3042,is,O,8
3043,looked,O,8
3044,up,O,8
3045,to,O,8
3046,by,O,8
3047,them,O,8
3048,as,O,8
3049,an,O,8
3050,example,O,8
3051,for,O,8
3052,imitation,O,8
3053,",",O,8
3054,on,O,8
3055,account,O,8
3056,of,O,8
3057,his,O,8
3058,liberal,O,8
3059,payment,O,8
3060,and,O,8
3061,extensive,O,8
3062,charities,O,8
3063,.,O,8
3064,Colonel,O,8
3065,Hawker,O,8
3066,was,O,8
3067,on,O,8
3068,the,O,8
3069,spot,O,8
3070,the,O,8
3071,whole,O,8
3072,time,O,8
3073,",",O,8
3074,and,O,8
